image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1285995605392182_vs_3763993633930054(7)\3763993633930054_2024.png,severe,severe,90,10,85,50,0,"Extensive building debris, damaged infrastructure, and defoliated trees visible post-disaster.","A large pile of building debris and damaged infrastructure are visible on a dry dirt road, surrounded by defoliated trees.","A post-disaster street view shows a substantial pile of building debris, including corrugated metal and wood, next to a dry dirt road. Damaged infrastructure, such as sagging power lines, is visible overhead. Many trees appear defoliated, and a damaged building stands in the background, indicating severe impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1287548575459901_vs_1956081141524413(7)\1956081141524413_2024.png,severe,moderate,90,15,75,65,0,"Building debris, damaged utility pole visible on residential street.",Building debris and a leaning utility pole with sagging wires are visible along a residential dirt road after a disaster.,"Extensive building debris, including scattered wood and construction materials, litters the yards and sides of a residential dirt road. A leaning utility pole with significantly sagging power lines indicates damaged infrastructure. While no flooding is present, the scene shows clear signs of moderate disaster impact on this community."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1288188968735881_vs_520069834213043(7)\520069834213043_2024.png,severe,severe,90,0,80,0,0,"Widespread building debris, defoliated trees visible across damaged residential area.","Extensive building debris and defoliated trees are scattered across a residential area, indicating severe damage.","Significant building debris, including wood and metal sheeting, is widely scattered across a residential area. Many trees are defoliated, though mostly standing. The ground is muddy dirt, but roads are not flooded, suggesting a severe impact from a recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1291434848149832_vs_1226880755288558(7)\1226880755288558_2024.png,severe,severe,90,10,95,60,0,"Extensive building debris, damaged infrastructure line a post-disaster street.","Extensive building debris and damaged infrastructure line a dirt road, indicating severe post-disaster impact.","Massive piles of building debris, including wood and other construction materials, are scattered along both sides of a dirt road. Overhead power lines appear damaged, suggesting significant infrastructure impact. Several palm trees remain standing amidst the widespread destruction."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1298862224088426_vs_1266958458083277(7)\1266958458083277_2024.png,severe,moderate,85,15,75,5,0,Widespread building debris litters unpaved road; trees defoliated.,"Significant building debris and scattered materials are visible along an unpaved road, with defoliated trees overhead.","Extensive building debris and scattered materials are visible along an unpaved road, indicating moderate damage. Defoliated trees line the dusty path, while a small shed and other structures appear surrounded by refuse. Power lines remain visible and seemingly intact overhead."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1299092564048353_vs_529031806525278(7)\529031806525278_2024.png,severe,moderate,85,75,0,0,0,Extensive fallen trees and debris visible along a dirt road.,"Extensive fallen trees and natural debris are visible along a dirt road, indicating significant environmental impact.","The image reveals extensive fallen trees and natural debris scattered along a dirt road and surrounding areas. Many trees appear defoliated or damaged, suggesting a significant environmental impact on the landscape. No structural building debris, damaged infrastructure, or flooded roads are visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1304898926792440_vs_861872529463593(7)\861872529463593_2024.png,severe,severe,90,10,85,15,60,"Extensive Building Debris, Damaged Structures, and Muddy Terrain Visible","Extensive building debris, damaged structures, and very muddy ground are visible along a dirt road.","The scene shows significant building debris scattered across the muddy terrain, with several structures appearing damaged or partially collapsed. The dirt road is heavily rutted and muddy, indicating past flooding or very wet conditions. Utility poles are standing, but the overall area shows widespread impact from a disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1305684363671218_vs_1538204350236059(8)\1538204350236059_2024.png,severe,severe,90,85,65,45,0,"Extensive Fallen Trees, Building Debris, and Damaged Roads Visible Post-Disaster","Extensive fallen trees and building debris line a damaged dirt road, indicating severe post-disaster impact.","Extensive fallen trees and significant building debris are visible along a heavily rutted dirt road. Piles of logs and branches dominate the left side, while scattered materials and damaged structures are present throughout the area, suggesting severe post-disaster conditions."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\131129970070718_vs_808012144627738(2)\808012144627738_2024.png,severe,severe,90,0,85,45,0,"Extensive building debris, damaged infrastructure visible on residential street.",Extensive building debris and damaged infrastructure line a residential street after a disaster.,"Extensive building debris, including wood and insulation, is piled high along a residential street. Damaged infrastructure, such as slack power lines and a collapsed fence, is also visible. While some structures appear to be standing, the widespread wreckage indicates a severe impact requiring significant cleanup efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1311796236105089_vs_1103396924728521(8)\1103396924728521_2024.png,severe,severe,95,20,95,35,0,"Widespread building debris, defoliated trees line severely damaged street.","Extensive building debris and defoliated trees indicate severe damage along a dirt road, with some infrastructure appearing affected.","Severe damage is evident with extensive building debris piled high on both sides of the dirt road. Numerous defoliated trees stand bare, contributing to the desolate scene. Distant power lines appear slack, suggesting infrastructure impact, while scattered remnants of structures are visible in the background."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1315048692534416_vs_775985177941242(7)\775985177941242_2024.png,severe,severe,95,10,90,20,0,"Widespread building debris, damaged structures line dirt road after disaster.","Extensive building debris and damaged structures are visible along a dirt road, indicating severe disaster impact.","Severe building debris, including corrugated metal and wood fragments, is scattered across the landscape on both sides of a dirt road. Multiple structures appear reduced to their pilings or heavily damaged, suggesting widespread destruction. The clear skies and dry road indicate no current flooding, but the area faces significant recovery challenges."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1317425288868109_vs_906195500838607(8)\906195500838607_2024.png,severe,moderate,85,10,80,10,0,Building debris litters dirt road; moderate damage visible.,"Significant building debris lines a dirt road, indicating moderate damage in this residential area.","Extensive building debris, including wooden planks and metal, is piled alongside a dry dirt road. While utility infrastructure appears largely intact, the scattered materials suggest moderate structural damage to nearby properties in this tree-lined residential area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1320989641852495_vs_560287846452989(8)\560287846452989_2024.png,severe,severe,90,50,90,20,0,"Widespread building debris, damaged structures, and defoliated trees line a dusty road.","Extensive building debris and damaged structures are visible along a dusty road, with many trees defoliated.","A street-level view reveals severe damage with extensive building debris, including corrugated metal and wood, scattered along both sides of a dusty road. Several structures appear heavily damaged or partially collapsed, and many trees are defoliated, indicating widespread impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1321454902140336_vs_1472545960073223(7)\1472545960073223_2024.png,severe,mild,80,0,35,0,0,"Scattered building materials visible on dry ground, houses appear intact.","Scattered building materials and debris are visible on dry ground, suggesting ongoing recovery or construction.","Scattered building materials and general debris are visible on dry ground, with elevated houses appearing structurally sound. No fallen trees or damaged infrastructure are present, indicating a mild level of post-disaster impact or ongoing reconstruction efforts in the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1325996171273180_vs_551370140590107(7)\551370140590107_2024.png,severe,moderate,85,10,70,15,0,Extensive building debris litters roadside; infrastructure mostly intact after disaster.,"Significant building debris, including wood and metal, is piled roadside, while infrastructure appears largely intact.","A substantial amount of building debris, consisting of wood and corrugated metal, is visible piled along the roadside. While power poles and lines appear to be standing, indicating largely intact infrastructure, the presence of scattered debris suggests moderate impact. Roads are clear of flooding and major fallen trees."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1330539527562234_vs_1721965728578498(7)\1721965728578498_2024.png,severe,moderate,85,30,70,60,0,"Building debris, defoliated trees, and damaged power lines visible.","Significant building debris, defoliated trees, and damaged power lines are visible along a street.","A street shows moderate disaster damage with a large pile of building debris next to an elevated house. Many trees are defoliated, and power lines appear damaged and sagging. Scattered debris is visible along the dry road, indicating widespread impact from the event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1333118364289941_vs_940539401246358(7)\940539401246358_2024.png,severe,severe,85,35,75,55,0,"Building collapse, widespread debris, and sagging power lines visible.","Building collapse and widespread debris are evident, alongside sagging power lines, indicating significant damage.","A partially collapsed building and widespread debris dominate the scene, with sagging power lines also visible overhead. The road is clear of flooding, but tree damage and scattered materials suggest a significant impact on the area's infrastructure and properties."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1335179400736258_vs_540974958516860(7)\540974958516860_2024.png,severe,moderate,90,10,85,55,0,"Extensive building debris, damaged infrastructure line post-disaster dirt road.",Extensive building debris and damaged infrastructure are visible along a dirt road after a disaster.,"Extensive building debris, including wood and metal fragments, is scattered along both sides of a dirt road. Damaged infrastructure, such as sagging power lines and a collapsed structure, is also visible. The surrounding landscape shows some defoliation, indicating moderate impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\133621623111928_vs_1931817640619126(2)\1931817640619126_2024.png,severe,severe,95,10,95,20,0,Extensive building debris litters street after disaster; power lines remain.,"Extensive building debris lines a dirt road, indicating severe structural damage, while power lines remain visible overhead.","Massive piles of building debris, including wood and corrugated metal, extensively line both sides of a dirt road, suggesting widespread structural collapse. While several palm trees stand and power lines are visible overhead, the sheer volume of scattered materials points to severe damage in this post-disaster scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1340143959943930_vs_918478390095717(7)\918478390095717_2024.png,severe,moderate,85,75,60,10,0,"Fallen trees, building debris evident on dry, unpaved road.","Fallen trees and building debris are visible on a dry, unpaved road, with a house on stilts appearing intact.","Significant fallen trees and building debris are visible on a dry, unpaved road, indicating cleanup efforts. A large house on stilts appears structurally intact, contrasting with the scattered wooden planks and logs nearby. The area shows clear signs of impact, but no flooding is present, under a clear sky."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1342790993112195_vs_1101586508266860(7)\1101586508266860_2024.png,severe,severe,95,60,90,20,0,"Extensive building debris, damaged structures, and stripped trees line a dirt road.","A dirt road is lined with extensive building debris and damaged trees, with a severely damaged house visible.","Extensive building debris, including corrugated metal and wood, lines a dirt road, indicating severe impact. Many trees are stripped of foliage, and a house on the right appears significantly damaged, missing walls and roof sections."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1345832562680115_vs_972807321535417(8)\972807321535417_2024.png,severe,severe,90,60,90,0,0,"Extensive building debris, tree damage visible along unpaved road.","Extensive building debris and tree damage line an unpaved road, with a displaced shed also visible.","Extensive building debris, including corrugated metal and wood, is piled high along an unpaved road. Significant tree damage, characterized by defoliation and scattered woody debris, is also evident. A small shed appears displaced, indicating widespread impact in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1347546112863228_vs_1086543846430987(7)\1086543846430987_2024.png,severe,severe,90,60,80,30,0,"Building debris, widespread tree damage, and cleared land indicate severe destruction.","Significant building debris and widespread tree damage are visible across a cleared, damaged landscape under a bright sky.","The scene reveals severe destruction with a large pile of building debris, including corrugated metal, dominating the foreground. Widespread tree damage is evident, with many trees defoliated and broken branches scattered across the cleared, unpaved landscape. Utility poles stand, but the overall area suggests extensive damage and ongoing recovery efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1347922669136465_vs_552345867243386(7)\552345867243386_2024.png,severe,severe,95,10,90,40,10,"Extensive building debris, sagging power lines visible on a damaged dirt road.","Extensive building debris and sagging power lines line a dirt road, indicating severe structural damage in the area.","Extensive building debris, including wood and corrugated metal, is scattered along both sides of a dirt road. Sagging power lines are visible overhead, suggesting infrastructure damage. The scene depicts significant structural damage to properties, with piles of materials indicating widespread destruction."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1348487859090962_vs_466361983091223(7)\466361983091223_2024.png,severe,severe,90,35,85,45,0,"Extensive building debris, downed branches, and sagging power lines visible on street.",Extensive building debris and sagging power lines line a street with downed branches and defoliated trees.,"Extensive building debris, including large piles of wood and scattered materials, is visible along both sides of a residential street. Sagging power lines are present, and numerous trees show defoliation or downed branches, indicating significant widespread damage to properties and vegetation."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1352154012322001_vs_1590550888479318(9)\1590550888479318_2024.png,severe,severe,95,85,90,5,0,"Severe building debris, tree damage evident on unpaved road.","Severe building debris and extensive tree damage are visible along an unpaved road, indicating significant disaster impact.","Extensive building debris from a collapsed structure and widespread tree damage are clearly visible along an unpaved, sandy road. Many trees appear defoliated or broken, with woody debris scattered across the ground. A standing carport-like structure is also surrounded by scattered materials."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\135318146314897_vs_1447660262579015(2)\1447660262579015_2024.png,severe,severe,90,15,90,20,0,"Building debris, damaged structure visible on unpaved road after disaster.",Extensive building debris and a severely damaged structure line an unpaved road under a clear sky.,"Significant building debris and a severely damaged blue structure are visible along an unpaved road. While power lines appear somewhat disarrayed, utility poles remain standing. The surrounding landscape shows some defoliation, but no major fallen trees or flooded roads are apparent under the clear, sunny conditions."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1354472042171479_vs_1801944967287637(7)\1801944967287637_2024.png,severe,moderate,85,10,70,60,0,"Building debris, damaged power lines visible on unpaved road.","Significant building debris and sagging power lines are visible along an unpaved road, indicating moderate damage.","A substantial pile of building debris, including wood and metal, lies beside an unpaved road. Sagging power lines are visible overhead, with a utility pole appearing damaged. The surrounding trees show some sparse foliage, but no major fallen trees or flooding are evident."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1362972297626726_vs_909262901053542(7)\909262901053542_2024.png,severe,moderate,85,0,60,60,0,"Building debris, damaged utility pole visible on unpaved street.",Piles of building debris and a damaged utility pole with tangled wires are visible along a dirt road.,"Significant building debris, including wood and other materials, is piled along the unpaved street. A utility pole shows damaged infrastructure with numerous tangled wires. While buildings appear mostly intact, the visible debris and compromised power lines indicate a need for cleanup and repair in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1363802584531380_vs_893866442675124(8)\893866442675124_2024.png,severe,severe,95,0,95,40,0,"Massive building debris, damaged power lines line street after disaster.","Extensive building debris piles line a street, with damaged power lines visible under a clear sky.","Massive piles of building debris, including wood and various construction materials, line both sides of a street, indicating severe structural damage. Sagging power lines are visible overhead, though utility poles remain standing. The road itself is clear of water, but the sheer volume of scattered fragments suggests widespread destruction."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1363978674247276_vs_1054550329646983(8)\1054550329646983_2024.png,severe,severe,90,40,95,10,0,Extensive building debris lines dirt road; trees show damage.,Extensive building debris and damaged trees line a dirt road under a clear sky.,"Piles of extensive building debris, including wood and metal, are scattered along both sides of a dirt road. Many trees appear defoliated or damaged, indicating significant impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1364635817456138_vs_1346033266802437(7)\1346033266802437_2024.png,severe,severe,90,15,85,30,0,"Extensive building debris, damaged trees line a dirt road post-disaster.","Extensive building debris and damaged trees line a dirt road, indicating significant post-disaster impact.","Widespread building debris, including twisted metal and scattered materials, lines both sides of a dirt road, indicating severe structural damage in the area. Damaged trees with defoliated branches are also visible, contributing to the scene of significant post-disaster impact. Power lines appear present but potentially affected."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1367098077177810_vs_905131067678125(7)\905131067678125_2024.png,severe,moderate,85,0,65,0,0,"Building debris lines dirt road, indicating post-disaster cleanup.","Significant building debris is visible along a dirt road, indicating ongoing cleanup efforts in a post-disaster area.","Extensive building debris, including wooden planks and other materials, is piled along a dirt road, suggesting a substantial cleanup operation. While large stilt houses appear structurally intact, the scattered materials point to a moderate impact from a recent event, with no visible damage to trees or infrastructure."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\136853112825542_vs_1069646908195243(2)\1069646908195243_2024.png,severe,moderate,85,0,75,0,0,Significant Building Debris Piles Along Dirt Road,"Large piles of building debris are visible along a dirt road, indicating cleanup efforts.","Large piles of building debris, including wood and other construction materials, are visible along the right side of a dirt road. The surrounding buildings appear intact, and there are no visible fallen trees, damaged infrastructure, or flooded roads, suggesting localized damage or ongoing cleanup."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1373443423384536_vs_1333060711432997(7)\1333060711432997_2024.png,severe,moderate,90,60,50,10,0,"Tree defoliation, scattered debris visible on unpaved roads.","Significant tree defoliation and scattered debris are visible along unpaved roads, indicating moderate damage.","Widespread tree defoliation and scattered debris are evident along the unpaved roads in this post-disaster scene. While the elevated building appears structurally sound, the surrounding landscape shows clear signs of impact, with numerous branches and miscellaneous materials strewn across the dry, grassy areas."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1375553646505166_vs_548104081147660(9)\548104081147660_2024.png,severe,severe,95,15,90,5,0,Extensive building debris lines sandy road; damaged structures visible.,"Extensive building debris and damaged structures line a sandy road, indicating severe destruction.","Extensive building debris, including wood and construction materials, is heavily scattered along both sides of a sandy, unpaved road. Damaged structures are visible in the background, suggesting widespread destruction. Power lines are present overhead, but the area is largely cleared of vegetation, indicating significant environmental impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1377117463194584_vs_912660347398477(7)\912660347398477_2024.png,severe,moderate,85,15,75,10,0,"Building debris, defoliated trees visible along residential street.",Extensive building debris and defoliated trees line a residential street after a disaster event.,"Extensive building debris, including wood fragments and various household items, is piled along both sides of a residential street. Many trees in the area are defoliated, showing bare branches, though most appear to be standing. The road itself is clear and dry, indicating significant cleanup is underway or needed for the scattered materials."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\138156369362776_vs_2082653895482853(2)\2082653895482853_2024.png,severe,moderate,85,0,45,65,0,Debris and damaged infrastructure visible on dirt road.,"Scattered debris and damaged infrastructure, including sagging power lines and numerous broken wooden structures, are visible along a dry dirt road.","Scattered debris and damaged infrastructure are visible along a dry dirt road, indicating moderate impact. A significant pile of building materials and fragments lies to the left, while numerous broken wooden structures and pilings are present throughout the scene. Sagging power lines further suggest infrastructure damage in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1389698908372994_vs_1070434194334859(7)\1070434194334859_2024.png,severe,severe,98,40,95,50,0,"Massive building debris, damaged trees line street after disaster.","Massive building debris and damaged trees line a dirt road, indicating severe post-disaster conditions.","Extensive building debris, including wood and other construction materials, is piled high along a dirt road. Many trees show significant damage, with defoliation and broken branches visible. Some infrastructure, like utility poles, also appears affected, highlighting the severe impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1393843037830307_vs_1672525600195180(7)\1672525600195180_2024.png,severe,moderate,85,0,70,10,0,Building debris and scattered materials visible roadside; infrastructure appears intact.,"Significant building debris and scattered materials are visible along the roadside, indicating moderate damage.","Extensive building debris, including wood and bent metal sheets, is piled along the roadside, suggesting moderate damage. While some scattered materials are present near structures, major infrastructure like power lines and utility poles appear largely intact, and roads are clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1394398214450722_vs_3940524196268492(7)\3940524196268492_2024.png,severe,severe,95,10,90,20,0,"Extensive building debris, damaged structures line roads after disaster.","Extensive building debris and damaged structures are visible along the roadsides, indicating severe impact from a recent disaster.","Extensive building debris and damaged structures are clearly visible along the dirt roadsides, with large piles of scattered materials and collapsed fragments dominating the landscape. While utility poles remain mostly upright, some powerlines appear dislodged. The widespread debris suggests severe damage to properties in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\139548309212972_vs_364908506703681(2)\364908506703681_2024.png,severe,moderate,85,0,30,40,0,"Scattered debris, damaged power lines visible on sandy street.",Scattered debris and damaged power lines are visible along a sandy street with standing structures.,"Scattered building debris and damaged power lines are visible along a sandy street. Utility poles remain standing, but some lines appear disarrayed. The landscape shows bare ground and defoliated trees, with structures mostly intact but some possibly boarded up, indicating moderate impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1397995777413380_vs_27510112771935696(7)\27510112771935696_2024.png,severe,moderate,70,0,50,0,0,Building debris scattered near elevated homes along unpaved road.,Scattered building debris and materials are visible on the ground near elevated homes along an unpaved road.,"Scattered building debris and various materials are visible on the ground, particularly near the elevated homes along this unpaved street. While the main structures appear largely intact, the presence of these materials suggests some impact or ongoing cleanup efforts in the area. The road is dry, and no significant infrastructure damage or fallen trees are apparent."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1399034841024906_vs_1447660262579015(7)\1447660262579015_2024.png,severe,severe,95,15,90,45,0,"Extensive building debris, damaged structure, and affected power lines visible.","Extensive building debris and a severely damaged structure are visible, with power lines appearing affected.","Significant building debris and a severely damaged blue structure dominate the scene. Scattered wooden fragments and other materials are strewn across the property and adjacent dirt road. Power lines appear saggy, indicating potential infrastructure damage, while trees show some defoliation but no major falls."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1400386720507935_vs_1268699350955751(7)\1268699350955751_2024.png,severe,severe,85,0,75,40,0,"Extensive building debris, damaged power lines visible on dirt road.",Extensive building debris and damaged power lines are visible along a dry dirt road.,"Extensive building debris, including a large pile of wood and structural fragments, is scattered along the side of a dry dirt road. Damaged infrastructure, specifically sagging power lines and a potentially leaning utility pole, is also visible under a clear sky, indicating significant impact."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1400761787172228_vs_863926935871106(7)\863926935871106_2024.png,severe,severe,90,15,85,5,0,"Widespread building debris, damaged trees line dirt road after disaster.","Widespread building debris and damaged trees line a dry dirt road, indicating severe post-disaster impact.","Extensive building debris, including wood and siding, is scattered along both sides of a dry dirt road. Bare and damaged trees are visible, though not clearly fallen. A utility pole and power lines appear mostly intact, with no signs of flooding, suggesting severe localized structural damage from a recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1403527603536833_vs_1043890913895875(7)\1043890913895875_2024.png,severe,moderate,90,0,75,20,0,Extensive building debris litters coastal area; structures show damage.,"Significant building debris is scattered across the coastal landscape, indicating moderate structural damage to nearby properties.","Extensive building debris, including corrugated metal and wood, is scattered across the dry coastal landscape. While main structures appear standing, the substantial piles of materials suggest moderate damage to covered areas or parts of buildings. Utility poles and power lines remain upright, and roads are clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\140843645745671_vs_892113692468581(2)\892113692468581_2024.png,severe,moderate,85,0,70,0,0,"Significant building debris, damaged structure visible on residential street.","A residential street shows significant building debris and a damaged structure, with disturbed ground and scattered materials.","A residential street reveals significant building debris piled next to a visibly damaged structure on the left. The ground appears disturbed, with scattered materials near an elevated house on the right. While utility infrastructure remains standing, the scene indicates moderate impact from a recent event."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1412944209275328_vs_550945730923492(7)\550945730923492_2024.png,severe,severe,90,0,95,15,0,"Extensive building debris litters dirt roads, indicating severe structural damage.","Extensive building debris covers dirt roads, indicating severe structural damage to properties in the area.","Extensive building debris, including wood and corrugated metal, is piled high along the dirt roads. This widespread scattering of materials suggests significant structural damage to nearby properties. While utility poles are visible, the most critical visible impact is the vast amount of scattered building fragments."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1420429561836286_vs_2231002460606740(8)\2231002460606740_2024.png,severe,moderate,90,0,80,10,0,Extensive building debris lines dirt road; utility lines present.,"Extensive building debris and household items line a dirt road, indicating significant cleanup efforts.","A substantial pile of building debris, including wood and household appliances, is visible along a dry dirt road under a clear sky. Utility poles and lines are present, though not clearly damaged. This scene suggests significant cleanup efforts following a disaster, with a house standing on the left."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1429865317871243_vs_1070434194334859(7)\1070434194334859_2024.png,severe,severe,95,60,95,70,0,Extensive building debris and damaged infrastructure line a post-disaster road.,Extensive building debris and damaged infrastructure are visible along a dirt road under a clear sky.,"Massive piles of building debris and damaged infrastructure, including leaning utility poles, line a dusty dirt road. Many trees are defoliated or have broken branches, indicating severe impact across the landscape. The clear sky suggests recovery efforts are underway."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1434538260452796_vs_1958321664678990(8)\1958321664678990_2024.png,severe,severe,95,10,90,40,0,Extensive building debris litters roadside; damaged structures visible.,"Massive building debris piles line the road, indicating severe structural damage in the area.","Extensive building debris, including wood and metal siding, forms large piles along the roadside, suggesting widespread structural damage. Visible infrastructure includes utility poles with potentially sagging lines, and a damaged stilt structure is seen in the distance. The ground appears dry."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1434697480437204_vs_1647201836210820(8)\1647201836210820_2024.png,severe,severe,95,5,95,10,0,Extensive building debris and structural damage visible on a sunny day.,Extensive building debris and a damaged structure line a dirt road under a clear sky.,"Massive piles of building debris, including wood and metal sheeting, are strewn along the left side of a dirt road. A large, open-sided structure on the right shows significant structural damage, with walls and roofing missing. The scene indicates severe destruction under a clear, sunny sky."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1444219876371372_vs_1726484301249424(7)\1726484301249424_2024.png,severe,moderate,85,25,65,45,0,"Building debris, damaged power lines, and defoliated trees line a dirt road.","Significant building debris and damaged power lines are visible along a dirt road, with many trees showing defoliation.","Extensive building debris, including wooden planks and other scattered materials, is visible along a dry dirt road. Damaged power lines are present, though the utility pole appears intact. Many trees show defoliation and some branch damage, indicating moderate impact in this area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1444403213004703_vs_3882744402047014(7)\3882744402047014_2024.png,severe,severe,90,25,90,65,0,"Building debris, damaged infrastructure, and defoliated trees line a street.","Extensive building debris and damaged infrastructure line a dirt road, with defoliated trees visible.","Significant building debris and damaged infrastructure are visible along a dirt road. Piles of scattered materials, including wood and metal, are prominent on both sides. Power lines appear damaged, and many trees show defoliation, indicating severe impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1445453286247706_vs_1346033266802437(7)\1346033266802437_2024.png,severe,severe,95,10,90,40,0,"Extensive building debris, damaged power lines, defoliated trees line dirt road.","Extensive building debris and damaged power lines are visible along a dirt road, with defoliated trees.","Extensive building debris, including twisted metal and scattered materials, lines both sides of a dirt road. Damaged power lines are visible overhead, though poles remain standing. Trees show signs of defoliation. Structures in the distance appear elevated, but the widespread debris indicates severe impact to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1447126882796002_vs_1726294078189266(7)\1726294078189266_2024.png,severe,severe,95,10,90,30,0,"Widespread building debris, damaged structures line dirt road after disaster.",Extensive building debris and damaged structures are visible along a dirt road under a clear sky.,"Significant building debris, including wood and metal, is scattered across the landscape, indicating severe structural damage to multiple buildings. A dirt road is lined with these materials, while utility poles remain standing under a bright, clear sky, suggesting widespread impact on the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\144763505349428_vs_3536301226515693(2)\3536301226515693_2024.png,severe,moderate,90,55,60,10,0,"Scattered Debris, Fallen Branches Litter Roadside After Disaster","Scattered building debris and fallen branches line the roadside, indicating moderate damage in this residential area.","The street-level view reveals moderate disaster damage, with significant scattered building debris and numerous fallen branches littering the ground. While utility poles and power lines appear mostly intact, the widespread debris suggests a notable impact on the area, requiring cleanup efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1449733012533163_vs_1226880755288558(8)\1226880755288558_2024.png,severe,severe,95,15,95,10,0,Extensive building debris litters street after disaster; structures reduced to rubble.,"Extensive building debris lines a dirt road, indicating severe structural damage to properties in the area.","Massive piles of building debris are scattered along a dirt road, revealing widespread destruction of structures. While some palm trees remain standing with visible frond damage, the sheer volume of scattered materials suggests severe impact. Utility lines are visible overhead, but the primary visible damage is the extensive building wreckage."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1453700888744660_vs_1145624503944837(7)\1145624503944837_2024.png,severe,moderate,90,15,85,60,0,"Extensive building debris, damaged power lines visible on residential street.",Extensive building debris and damaged power lines are visible on a residential street after a disaster.,"Extensive building debris, including lumber and siding, is piled high on a residential street. Damaged power lines are visible, sagging between poles, indicating significant infrastructure impact. While roads are clear, the widespread debris suggests a moderate level of damage to the area."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1456687741851042_vs_1065277411941173(7)\1065277411941173_2024.png,severe,severe,88,10,90,30,0,"Extensive building debris, damaged infrastructure visible on post-disaster street.","Extensive building debris and scattered materials line a street, indicating severe damage to structures and some infrastructure.","A street scene reveals significant post-disaster damage, primarily characterized by a large pile of building debris from a collapsed structure. Scattered materials are visible across yards, alongside potentially damaged power lines. The overall scene suggests severe impact to the area's buildings and some infrastructure."
