image_path,folder_tag,pred_label,pred_confidence,fallen_trees,building_debris,damaged_infrastructure,flooded_roads,headline,short_caption,long_caption
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1227186347972805_vs_1014754327115023(7)\1014754327115023_2024.png,severe,moderate,75,20,70,30,0,Moderate Damage: Building Debris and Fallen Trees Observed,Moderate damage includes significant building debris and some fallen trees.,"The area shows moderate damage with notable building debris scattered around and a few fallen trees. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1227453641262989_vs_1940426906442502(7)\1940426906442502_2024.png,severe,moderate,75,30,70,40,0,Moderate Damage: Building Debris and Fallen Trees Visible,Building debris and fallen trees indicate moderate damage in the area.,"The area shows moderate damage with significant building debris scattered around and several fallen trees. Damaged infrastructure is also present, but there are no flooded roads observed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1229759121039639_vs_1246748239853999(8)\1246748239853999_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and numerous fallen trees. Damaged infrastructure is visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1231742410813159_vs_1749399269149195(9)\1749399269149195_2024.png,severe,severe,85,70,90,60,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees. Infrastructure appears compromised, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1235499027139657_vs_8681832465170970(7)\8681832465170970_2024.png,severe,moderate,75,20,70,30,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with significant building debris present.,"The area shows moderate damage, characterized by scattered building debris and some fallen trees. Infrastructure appears partially affected, but no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1240095376650600_vs_563294196369464(7)\563294196369464_2024.png,severe,severe,85,30,80,60,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and infrastructure damage.,"The area shows severe damage characterized by extensive building debris and fallen trees. Damaged infrastructure is visible, indicating a significant impact on the community. No flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1248275282499315_vs_833849605613859(7)\833849605613859_2024.png,severe,moderate,75,50,60,40,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered around. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1250484858981857_vs_3867100530199987(7)\3867100530199987_2024.png,severe,moderate,75,20,60,40,30,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Moderate damage includes building debris and damaged infrastructure.,"The area shows moderate damage with significant building debris and damaged infrastructure. Fallen trees and some flooded roads are also visible, indicating the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1250545748989806_vs_8603826096327254(8)\8603826096327254_2024.png,severe,moderate,75,60,70,30,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with significant fallen trees and debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears partially intact, but significant cleanup will be necessary."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1252439995466859_vs_2334195833601289(7)\2334195833601289_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage evident with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered across the site. Damaged infrastructure is present, but no flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1255888808450391_vs_509501688590799(7)\509501688590799_2024.png,severe,mild,75,20,30,10,0,Mild Damage: Fallen Trees and Building Debris Observed,Mild damage includes fallen trees and scattered debris.,"The area shows mild damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1258119881565066_vs_1484266972215968(7)\1484266972215968_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Fallen Trees and Extensive Building Debris,Severe destruction evident with fallen trees and scattered debris.,"The area shows severe damage with numerous fallen trees and extensive building debris scattered across the landscape, indicating significant impact. Damaged infrastructure is also visible, highlighting the extent of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1261332957913756_vs_1064418654777308(8)\1064418654777308_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and numerous fallen trees. Damaged infrastructure is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1271100006869482_vs_2521208971401503(7)\2521208971401503_2024.png,severe,mild,75,10,20,5,0,Mild Damage: Minimal Fallen Trees and Building Debris,Mild damage observed with few fallen trees and scattered debris.,"The area shows mild damage with minimal fallen trees and some building debris. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1278109276212731_vs_459752213743452(8)\459752213743452_2024.png,severe,moderate,75,60,80,40,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and significant debris.,"The area shows moderate damage with numerous fallen trees and substantial building debris scattered throughout. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1285271109024179_vs_1217699872821017(7)\1217699872821017_2024.png,severe,moderate,75,30,40,20,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and building debris scattered along the road. Some infrastructure appears intact, but signs of disruption are evident, indicating a need for recovery efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1285995605392182_vs_3763993633930054(7)\3763993633930054_2024.png,severe,moderate,75,20,70,10,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with significant building debris present.,"The area shows moderate damage, characterized by scattered building debris and some fallen trees. Infrastructure appears largely intact, with no flooding evident on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1287548575459901_vs_1956081141524413(7)\1956081141524413_2024.png,severe,moderate,75,20,60,40,10,Moderate Damage with Building Debris and Fallen Trees,Building debris and fallen trees indicate moderate damage levels.,"The area shows moderate damage with visible building debris and fallen trees. Damaged infrastructure is present, while flooded roads are minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1288188968735881_vs_520069834213043(7)\520069834213043_2024.png,severe,moderate,75,30,60,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with scattered building debris and fallen trees.,"The area shows moderate damage, characterized by fallen trees and significant building debris scattered throughout. Damaged infrastructure is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1291434848149832_vs_1226880755288558(7)\1226880755288558_2024.png,severe,severe,85,20,90,30,0,Severe Damage with Extensive Building Debris Observed,Severe destruction evident with significant building debris present.,"The area shows severe damage characterized by extensive building debris scattered throughout. Fallen trees and damaged infrastructure are also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1298862224088426_vs_1266958458083277(7)\1266958458083277_2024.png,severe,moderate,75,40,30,20,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, but some signs of disturbance are evident. No flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1299092564048353_vs_529031806525278(7)\529031806525278_2024.png,severe,mild,75,40,10,20,0,Mild Damage: Fallen Trees and Minor Infrastructure Issues,Fallen trees and minor debris indicate mild post-disaster damage.,"The area shows mild damage with fallen trees and minor building debris. Infrastructure appears mostly intact, with only slight damage observed. No flooding is present on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1304898926792440_vs_861872529463593(7)\861872529463593_2024.png,severe,moderate,75,40,30,20,10,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and scattered building debris. Infrastructure appears intact, but some roads may be affected by minor flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1305684363671218_vs_1538204350236059(8)\1538204350236059_2024.png,severe,moderate,75,60,80,50,0,Moderate Damage with Significant Building Debris and Fallen Trees,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage characterized by significant building debris and fallen trees. Infrastructure appears partially damaged, but no flooding is visible on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\131129970070718_vs_808012144627738(2)\808012144627738_2024.png,severe,severe,85,60,80,70,0,Severe Damage with Building Debris and Fallen Trees,Severe destruction evident with significant building debris.,"The area shows severe damage, characterized by substantial building debris and fallen trees. Infrastructure appears compromised, with damaged poles and signage visible. Flooding is not present, but the overall destruction is significant."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1311796236105089_vs_1103396924728521(8)\1103396924728521_2024.png,severe,severe,85,80,90,70,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees, indicating a significant disaster impact. Damaged infrastructure is also visible, highlighting the extent of the destruction."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1315048692534416_vs_775985177941242(7)\775985177941242_2024.png,severe,severe,85,70,90,60,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and damaged infrastructure.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees. Damaged infrastructure is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1317425288868109_vs_906195500838607(8)\906195500838607_2024.png,severe,moderate,75,40,60,20,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered throughout. Damaged infrastructure is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1320989641852495_vs_560287846452989(8)\560287846452989_2024.png,severe,severe,85,80,90,70,0,Severe Damage: Fallen Trees and Extensive Building Debris,Severe destruction evident with numerous fallen trees and debris.,"The area shows severe damage with many fallen trees and extensive building debris scattered throughout. Damaged infrastructure is visible, indicating significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1321454902140336_vs_1472545960073223(7)\1472545960073223_2024.png,severe,mild,75,10,30,20,0,Mild Damage: Some Building Debris and Fallen Trees Observed,Mild damage includes scattered building debris and a few fallen trees.,"The area shows mild damage with scattered building debris and a few fallen trees. Infrastructure appears mostly intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1325996171273180_vs_551370140590107(7)\551370140590107_2024.png,severe,severe,85,20,80,60,0,Severe Damage: Building Debris and Infrastructure Impacted,Severe damage evident with significant building debris and infrastructure issues.,"The area shows severe damage with substantial building debris scattered around. Damaged infrastructure, including power lines, is visible, indicating a significant impact on the community."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1330539527562234_vs_1721965728578498(7)\1721965728578498_2024.png,severe,moderate,75,50,70,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered around. Infrastructure appears partially intact, but the presence of debris indicates a need for cleanup and repair efforts."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1333118364289941_vs_940539401246358(7)\940539401246358_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1335179400736258_vs_540974958516860(7)\540974958516860_2024.png,severe,moderate,75,30,70,50,0,Moderate Damage with Building Debris and Fallen Trees,Moderate damage observed with significant building debris present.,"The area shows moderate damage, characterized by scattered building debris and fallen trees. Damaged infrastructure is evident, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\133621623111928_vs_1931817640619126(2)\1931817640619126_2024.png,severe,severe,85,20,90,60,0,Severe Damage with Extensive Building Debris Observed,Severe destruction evident with significant building debris present.,"The area shows severe damage characterized by extensive building debris scattered throughout. Damaged infrastructure is visible, indicating disruption to services. Fallen trees are present, but flooding is not observed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1340143959943930_vs_918478390095717(7)\918478390095717_2024.png,severe,moderate,75,60,70,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered building debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the landscape. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1342790993112195_vs_1101586508266860(7)\1101586508266860_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and numerous fallen trees. Damaged infrastructure is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1345832562680115_vs_972807321535417(8)\972807321535417_2024.png,severe,moderate,75,60,80,20,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with significant building debris and fallen trees.,"The area shows moderate damage with substantial building debris scattered around and several fallen trees. Damaged infrastructure is minimal, and there are no flooded roads visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1347546112863228_vs_1086543846430987(7)\1086543846430987_2024.png,severe,moderate,75,40,60,50,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered around. Damaged infrastructure is visible, indicating the impact of the disaster, while roads appear clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1347922669136465_vs_552345867243386(7)\552345867243386_2024.png,severe,moderate,75,40,70,30,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered along the road. Damaged infrastructure is present, but flooding is minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1348487859090962_vs_466361983091223(7)\466361983091223_2024.png,severe,moderate,75,20,60,40,0,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage with significant building debris and some damaged infrastructure. Fallen trees are present, but roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1352154012322001_vs_1590550888479318(9)\1590550888479318_2024.png,severe,severe,85,70,90,30,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\135318146314897_vs_1447660262579015(2)\1447660262579015_2024.png,severe,severe,85,60,80,40,0,Severe Damage: Building Debris and Fallen Trees Visible,Severe damage evident with significant building debris and fallen trees.,"The area shows severe damage with substantial building debris scattered around and several fallen trees. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1354472042171479_vs_1801944967287637(7)\1801944967287637_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the ground. Damaged infrastructure is visible, but no flooded roads are present."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1362972297626726_vs_909262901053542(7)\909262901053542_2024.png,severe,moderate,75,30,60,40,10,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the streets. Damaged infrastructure is present, but flooding appears minimal."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1363802584531380_vs_893866442675124(8)\893866442675124_2024.png,severe,severe,85,0,90,70,0,Severe Damage with Extensive Building Debris and Infrastructure Issues,Severe destruction evident with significant building debris and damaged infrastructure.,"The area shows severe damage characterized by extensive building debris scattered throughout. Damaged infrastructure is visible, indicating significant impact. No fallen trees or flooded roads are present, but the overall destruction is substantial."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1363978674247276_vs_1054550329646983(8)\1054550329646983_2024.png,severe,severe,85,70,90,60,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and damaged trees.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1364635817456138_vs_1346033266802437(7)\1346033266802437_2024.png,severe,moderate,75,60,80,40,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with significant building debris and fallen trees.,"The area shows moderate damage characterized by fallen trees and substantial building debris scattered along the road. Damaged infrastructure is present, but no flooding is observed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1367098077177810_vs_905131067678125(7)\905131067678125_2024.png,severe,mild,75,10,20,5,0,Mild Damage: Minimal Building Debris and Fallen Trees,Mild damage observed with scattered debris and few fallen trees.,"The area shows mild damage with minimal building debris and a few fallen trees. Infrastructure appears largely intact, and there are no flooded roads visible in the scene."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\136853112825542_vs_1069646908195243(2)\1069646908195243_2024.png,severe,mild,75,10,30,20,0,Mild Damage: Some Building Debris and Fallen Trees Observed,Mild damage includes scattered building debris and a few fallen trees.,"The area shows mild damage with scattered building debris and a few fallen trees. Infrastructure appears mostly intact, with no significant flooding on roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1373443423384536_vs_1333060711432997(7)\1333060711432997_2024.png,severe,moderate,75,40,20,30,0,Moderate Damage: Fallen Trees and Infrastructure Issues,Moderate damage observed with fallen trees and infrastructure concerns.,"The area shows moderate damage with fallen trees and some building debris. Infrastructure issues are present, including damaged poles and powerlines, while roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1375553646505166_vs_548104081147660(9)\548104081147660_2024.png,severe,severe,85,80,90,60,0,Severe Damage: Fallen Trees and Extensive Building Debris,Severe destruction evident with numerous fallen trees and debris.,"The area shows severe damage with a high amount of fallen trees and extensive building debris scattered throughout. Damaged infrastructure is present, indicating significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1377117463194584_vs_912660347398477(7)\912660347398477_2024.png,severe,moderate,75,60,80,40,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with significant building debris and fallen trees.,"The area shows moderate damage characterized by fallen trees and substantial building debris scattered throughout. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\138156369362776_vs_2082653895482853(2)\2082653895482853_2024.png,severe,mild,75,0,20,30,0,Mild Damage: Some Building Debris and Infrastructure Issues,Mild damage observed with minimal debris and infrastructure concerns.,"The area shows mild damage with scattered building debris and some damaged infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1389698908372994_vs_1070434194334859(7)\1070434194334859_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and numerous fallen trees. Damaged infrastructure is visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1393843037830307_vs_1672525600195180(7)\1672525600195180_2024.png,severe,moderate,75,20,60,40,10,Moderate Damage: Building Debris and Damaged Infrastructure Observed,Building debris and damaged infrastructure indicate moderate disaster impact.,"The area shows moderate damage with significant building debris and damaged infrastructure, including power lines. Fallen trees are present, and minor flooding is observed on the roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1394398214450722_vs_3940524196268492(7)\3940524196268492_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and numerous fallen trees. Damaged infrastructure is visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\139548309212972_vs_364908506703681(2)\364908506703681_2024.png,severe,moderate,75,30,20,40,0,Moderate Damage: Fallen Trees and Damaged Infrastructure Observed,Moderate damage includes fallen trees and damaged poles.,"The area shows moderate damage with fallen trees and damaged infrastructure, including poles. Building debris is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1397995777413380_vs_27510112771935696(7)\27510112771935696_2024.png,severe,mild,75,0,20,10,0,Mild Damage with Minimal Building Debris Observed,Minimal building debris and slight infrastructure damage noted.,"The area shows mild damage, characterized by minimal building debris and slight damage to infrastructure. No fallen trees or flooded roads are visible, indicating a relatively stable environment post-disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1399034841024906_vs_1447660262579015(7)\1447660262579015_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Building Debris and Fallen Trees Visible,Severe damage evident with significant building debris and fallen trees.,"The area shows severe damage, characterized by extensive building debris and numerous fallen trees. Damaged infrastructure is also present, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1400386720507935_vs_1268699350955751(7)\1268699350955751_2024.png,severe,moderate,75,40,60,30,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered around. Damaged infrastructure is present, but no flooded roads are visible, indicating a recovery phase may be underway."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1400761787172228_vs_863926935871106(7)\863926935871106_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout, alongside numerous fallen trees. Damaged infrastructure is present, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1403527603536833_vs_1043890913895875(7)\1043890913895875_2024.png,severe,moderate,75,0,70,30,0,Moderate Damage with Building Debris Visible,Building debris indicates moderate damage in the area.,"The scene shows moderate damage characterized by scattered building debris. While no fallen trees or flooded roads are present, some infrastructure appears affected, indicating the impact of a recent disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\140843645745671_vs_892113692468581(2)\892113692468581_2024.png,severe,mild,75,20,30,10,0,Mild Damage: Fallen Trees and Building Debris Observed,Fallen trees and scattered debris indicate mild damage.,"The area shows mild damage with fallen trees and scattered building debris. Infrastructure appears mostly intact, and no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1412944209275328_vs_550945730923492(7)\550945730923492_2024.png,severe,severe,85,0,90,70,0,Severe Damage with Extensive Building Debris Observed,Significant building debris and damaged infrastructure are evident.,"The area shows severe damage characterized by extensive building debris and damaged infrastructure, indicating a major impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1420429561836286_vs_2231002460606740(8)\2231002460606740_2024.png,severe,moderate,75,30,70,40,0,Moderate Damage: Building Debris and Fallen Trees Visible,Moderate damage with significant building debris and fallen trees observed.,"The area shows moderate damage, characterized by substantial building debris and several fallen trees. Damaged infrastructure is present, but roads remain clear of flooding."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1429865317871243_vs_1070434194334859(7)\1070434194334859_2024.png,severe,severe,85,70,90,60,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and damaged infrastructure.,"The area shows severe damage characterized by extensive building debris and numerous fallen trees. Damaged infrastructure is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1434538260452796_vs_1958321664678990(8)\1958321664678990_2024.png,severe,severe,85,60,90,40,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout and several fallen trees. Damaged infrastructure is present, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1434697480437204_vs_1647201836210820(8)\1647201836210820_2024.png,severe,severe,85,70,90,60,0,Severe Damage: Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and fallen trees.,"The area shows severe damage with extensive building debris scattered throughout, alongside fallen trees. Damaged infrastructure is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1444219876371372_vs_1726484301249424(7)\1726484301249424_2024.png,severe,moderate,75,40,30,20,0,Moderate Damage: Fallen Trees and Building Debris Observed,Moderate damage includes fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and scattered building debris. Damaged infrastructure is present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1444403213004703_vs_3882744402047014(7)\3882744402047014_2024.png,severe,moderate,75,30,70,40,0,Moderate Damage: Building Debris and Fallen Trees Visible,Building debris and fallen trees indicate moderate damage.,"The area shows moderate damage with significant building debris scattered around and several fallen trees. Damaged infrastructure is also present, but no flooded roads are visible."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1445453286247706_vs_1346033266802437(7)\1346033266802437_2024.png,severe,moderate,75,60,80,50,0,Moderate Damage: Fallen Trees and Building Debris Visible,Moderate damage with fallen trees and significant building debris.,"The area shows moderate damage, characterized by fallen trees and substantial building debris scattered along the road. Damaged infrastructure is present, but no flooding is observed."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1447126882796002_vs_1726294078189266(7)\1726294078189266_2024.png,severe,moderate,75,40,70,60,0,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered across the street. Damaged infrastructure, including a stop sign, is also visible, indicating the impact of the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\144763505349428_vs_3536301226515693(2)\3536301226515693_2024.png,severe,moderate,75,30,40,20,0,Moderate Damage with Fallen Trees and Building Debris,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage, characterized by fallen trees and scattered building debris. Infrastructure appears mostly intact, with no visible flooding on roads."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1449733012533163_vs_1226880755288558(8)\1226880755288558_2024.png,severe,severe,85,0,90,70,0,Severe Damage with Extensive Building Debris and Infrastructure Issues,Severe damage evident with significant building debris and infrastructure damage.,"The area shows severe damage characterized by extensive building debris scattered throughout. Damaged infrastructure, including poles and road barriers, is also visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1453700888744660_vs_1145624503944837(7)\1145624503944837_2024.png,severe,severe,85,30,80,40,0,Severe Damage with Extensive Building Debris and Fallen Trees,Severe destruction evident with significant debris and damaged structures.,"The area shows severe damage, characterized by extensive building debris and several fallen trees. Damaged infrastructure is visible, indicating a significant impact from the disaster."
C:\Users\yyang295\Desktop\0310_post_folder\folder_2\1456687741851042_vs_1065277411941173(7)\1065277411941173_2024.png,severe,moderate,75,30,60,40,10,Moderate Damage: Fallen Trees and Building Debris Present,Moderate damage observed with fallen trees and scattered debris.,"The area shows moderate damage with fallen trees and significant building debris scattered throughout. Damaged infrastructure is visible, but flooding is minimal, indicating a recovery path may be possible."
